100	100	0,00000000000000000000	93,80519866943360000000	2 597,76879882812500000000
100	300	0,00000000000000000000	94,20839691162110000000	2 608,11206054687500000000
100	500	0,00000000000000000000	93,37840270996094000000	2 587,05126953125000000000
300	100	0,00000000000000000000	93,37159729003906000000	2 593,35131835937500000000
300	300	0,00000000000000000000	93,48040008544922000000	2 590,39599609375000000000
300	500	0,00000000000000000000	93,76999664306640000000	2 600,42797851562500000000
500	100	0,00000000000000000000	94,11360168457031000000	2 607,07128906250000000000
500	300	0,00000000000000000000	93,56320190429688000000	2 588,46313476562500000000
500	500	0,00000000000000000000	93,78759765625000000000	2 597,05371093750000000000
100	100	1,00000000000000000000	186,20524597167970000000	3 792,27148437500000000000
100	300	0,45774999260902405000	192,03974914550780000000	4 454,13476562500000000000
100	500	0,01200000010430812800	182,75650024414062000000	4 262,78222656250000000000
300	100	0,43674999475479126000	190,87275695800780000000	4 498,90869140625000000000
300	300	0,20399999618530273000	189,06300354003906000000	4 445,24365234375000000000
300	500	0,00300000002607703200	193,90100097656250000000	4 593,66015625000000000000
500	100	0,01075000036507845000	183,10224914550780000000	4 209,05322265625000000000
500	300	0,00724999979138374300	182,71325683593750000000	4 352,50439453125000000000
500	500	0,00050000002374872570	192,78599548339844000000	4 553,31298828125000000000
