100	100	0,00000000000000000000	99,52680206298828000000	2 732,82714843750000000000
100	300	0,00000000000000000000	99,87439727783203000000	2 741,29028320312500000000
100	500	0,00000000000000000000	99,15039825439453000000	2 725,76074218750000000000
300	100	0,00000000000000000000	99,33599853515625000000	2 726,36889648437500000000
300	300	0,00000000000000000000	100,10079956054688000000	2 752,37915039062500000000
300	500	0,00000000000000000000	100,11440277099610000000	2 738,03588867187500000000
500	100	0,00000000000000000000	99,15760040283203000000	2 731,28320312500000000000
500	300	0,00000000000000000000	99,52279663085938000000	2 732,86547851562500000000
500	500	0,00000000000000000000	100,54000091552734000000	2 755,05590820312500000000
100	100	0,08914285898208618000	199,24057006835938000000	4 706,88867187500000000000
100	300	0,20542857050895690000	201,49057006835938000000	4 716,82080078125000000000
100	500	0,02571428567171096800	192,62571716308594000000	4 536,81445312500000000000
300	100	0,72200000286102300000	201,93486022949220000000	4 762,70507812500000000000
300	300	1,00000000000000000000	199,43600463867188000000	3 902,27026367187500000000
300	500	0,06828571110963821000	205,98571777343750000000	4 955,03271484375000000000
500	100	0,13199999928474426000	194,40313720703125000000	4 454,14111328125000000000
500	300	0,23085714876651764000	195,10256958007812000000	4 651,66650390625000000000
500	500	0,00914285704493522600	206,79656982421875000000	4 927,88720703125000000000
