100	100	0,00000000000000000000	53,59400177001953000000	1 516,09765625000000000000
100	300	0,00000000000000000000	53,23080062866211000000	1 505,20483398437500000000
100	500	0,00000000000000000000	53,13359832763672000000	1 501,52478027343750000000
300	100	0,00000000000000000000	52,76119995117187500000	1 498,82482910156250000000
300	300	0,00000000000000000000	53,54880142211914000000	1 516,75683593750000000000
300	500	0,00000000000000000000	53,00920104980469000000	1 505,22485351562500000000
500	100	0,00000000000000000000	53,31959915161133000000	1 512,81835937500000000000
500	300	0,00000000000000000000	53,05080032348633000000	1 503,70800781250000000000
500	500	0,00000000000000000000	53,32120132446289000000	1 511,77197265625000000000
100	100	0,53685712814331050000	154,81114196777344000000	3 435,32275390625000000000
100	300	1,00000000000000000000	157,47743225097656000000	3 342,82617187500000000000
100	500	0,03742857277393341000	148,95172119140625000000	3 318,69604492187500000000
300	100	0,07742857187986374000	157,50114440917970000000	3 566,12866210937500000000
300	300	0,12485714256763458000	154,62342834472656000000	3 500,74682617187500000000
300	500	0,01742857135832309700	161,10028076171875000000	3 635,18237304687500000000
500	100	0,01028571464121341700	149,94029235839844000000	3 307,75878906250000000000
500	300	0,01314285676926374400	150,78886413574220000000	3 401,19311523437500000000
500	500	0,00828571431338787000	162,38999938964844000000	3 667,70581054687500000000
