100	100	0,00000000000000000000	46,31399917602539000000	1 311,47521972656250000000
100	300	0,00000000000000000000	46,07440185546875000000	1 309,55444335937500000000
100	500	0,00000000000000000000	46,97919845581055000000	1 331,54321289062500000000
300	100	0,00000000000000000000	46,61040115356445000000	1 322,47680664062500000000
300	300	0,00000000000000000000	46,34080123901367000000	1 315,64318847656250000000
300	500	0,00000000000000000000	46,01679992675781000000	1 307,07275390625000000000
500	100	0,00000000000000000000	45,65719985961914000000	1 299,20239257812500000000
500	300	0,00000000000000000000	46,95679855346680000000	1 331,52636718750000000000
500	500	0,00000000000000000000	46,42594909667969000000	1 314,12133789062500000000
100	100	0,15314285457134247000	148,53257751464844000000	3 189,64062500000000000000
100	300	1,00000000000000000000	151,27970886230470000000	2 587,77832031250000000000
100	500	0,13885714113712310000	143,07371520996094000000	3 074,98120117187500000000
300	100	0,06942857056856155000	151,21629333496094000000	3 307,34228515625000000000
300	300	0,20914286375045776000	148,73428344726562000000	3 179,33422851562500000000
300	500	0,05914285778999328600	155,65371704101562000000	3 384,13208007812500000000
500	100	0,02314285747706890000	143,83399963378906000000	3 072,42333984375000000000
500	300	0,03228571265935898000	145,17543029785156000000	3 143,09838867187500000000
500	500	0,01286449376493692400	156,42367553710938000000	3 361,05371093750000000000
