300	150	0,00000000000000000000	74,56600189208984000000	2 044,76000976562500000000
300	100	0,00000000000000000000	76,50199890136719000000	2 092,60791015625000000000
50	216	0,00000000000000000000	75,69400024414062000000	2 073,15209960937500000000
50	300	0,00000000000000000000	76,22599792480469000000	2 091,49609375000000000000
50	50	0,00000000000000000000	75,23999786376953000000	2 077,32788085937500000000
50	150	0,00000000000000000000	74,82399749755860000000	2 051,65991210937500000000
50	300	0,00000000000000000000	74,96600341796875000000	2 065,87597656250000000000
50	450	0,00000000000000000000	75,58799743652344000000	2 083,34008789062500000000
50	550	0,00000000000000000000	76,01000213623047000000	2 085,18798828125000000000
300	150	1,00000000000000000000	645,14257812500000000000	3 232,44677734375000000000
300	100	0,99628573656082150000	671,29113769531250000000	3 334,07495117187500000000
50	216	0,99400001764297490000	463,87515258789060000000	2 402,41210937500000000000
50	300	0,99257141351699830000	522,09313964843750000000	2 725,01367187500000000000
50	50	0,98857140541076660000	420,06829833984375000000	2 138,76220703125000000000
50	150	0,99257141351699830000	457,07458496093750000000	2 331,28222656250000000000
50	300	0,99171429872512820000	527,93945312500000000000	2 721,00903320312500000000
50	450	0,99085712432861330000	478,27398681640625000000	2 426,92456054687500000000
50	550	0,98057144880294800000	435,50256347656250000000	2 251,07592773437500000000
