300	150	0,00000000000000000000	101,20999908447266000000	2 827,02807617187500000000
300	100	0,00000000000000000000	103,01399993896484000000	2 847,34008789062500000000
50	216	0,00000000000000000000	102,17199707031250000000	2 847,93188476562500000000
50	300	0,00000000000000000000	102,20200347900390000000	2 839,45190429687500000000
50	50	0,00000000000000000000	103,09200286865234000000	2 862,36010742187500000000
50	150	0,00000000000000000000	104,20999908447266000000	2 878,02392578125000000000
50	300	0,00000000000000000000	102,43399810791016000000	2 849,85595703125000000000
50	450	0,00000000000000000000	104,03399658203125000000	2 882,10009765625000000000
50	550	0,00000000000000000000	103,47599792480469000000	2 852,44799804687500000000
300	150	0,99857145547866820000	692,27801513671880000000	3 440,08276367187500000000
300	100	0,99742859601974490000	705,31225585937500000000	3 458,83325195312500000000
50	216	0,99628573656082150000	505,31372070312500000000	2 527,71484375000000000000
50	300	0,99257141351699830000	565,93859863281250000000	2 852,62866210937500000000
50	50	0,99142855405807500000	466,02627563476560000000	2 245,73706054687500000000
50	150	0,99342858791351320000	490,76141357421875000000	2 427,88696289062500000000
50	300	0,99771428108215330000	570,79144287109380000000	2 861,37036132812500000000
50	450	0,98857140541076660000	517,11169433593750000000	2 561,21142578125000000000
50	550	0,98828572034835820000	470,73114013671875000000	2 381,78637695312500000000
